product,Link
لپ تاپ گیمینگ لنوو گیک پرو مدل lenovo geekpro g5000 r7 7840h rtx4060 115w 2.5k 165hz 2023,https://torob.com/p/737c25f9-32c4-4b7a-bc32-208c45c59957/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%DA%AF%DB%8C%DA%A9-%D9%BE%D8%B1%D9%88-%D9%85%D8%AF%D9%84-lenovo-geekpro-g5000-r7-7840h-rtx4060-115w-25k-165hz-2023/
لپ تاپ ایسوس 15.6 اینچی مدل vivobook r565jp پردازنده core i7 1065g7 رم 16gb حافظه 512gb ssd گرافیک 2gb mx330 ا vivobook r565jp core i7 1065g7 16gb 512gb ssd 2gb mx330 full hd laptop,https://torob.com/p/16ca2c86-0744-4888-8bc4-499c05a870cf/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-vivobook-r565jp-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-1065g7-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb-mx330/
acer nitro 5 an515-58 core i7 (12700h) - 16gb - 1tb - 8gb(rtx 3070) fhd 144hz laptop,https://torob.com/p/93e6371b-e43e-4386-910a-923141dca1ed/acer-nitro-5-an515-58-core-i7-12700h-16gb-1tb-8gb-rtx-3070-fhd-144hz-laptop/
لپ‌ تاپ 17.3 اینچی ایسوس مدل vivobook x712eq-au112 ا asus vivobook x712eq-au112 i5 1135g7-8gb-1tssd-2gb mx350-fhdlaptop,https://torob.com/p/1357b50e-7a0d-49e1-adfe-2a24c814d52a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-173-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x712eq-au112/
لپ تاپ گیمینگ ایسوس rog strix scar 17 g733zs-zb (2022),https://torob.com/p/a9bbd171-50ef-4012-9dda-ccb2263624a2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-rog-strix-scar-17-g733zs-zb-2022/
لپ تاپ اچ پی گیمینگ 15.6 اینچ pavilion 15 ryzen 5-5600h full hd (اپن باکس),https://torob.com/p/4ffc748e-8259-469e-a5b8-34eade49edff/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-156-%D8%A7%DB%8C%D9%86%DA%86-pavilion-15-ryzen-5-5600h-full-hd-%D8%A7%D9%BE%D9%86-%D8%A8%D8%A7%DA%A9%D8%B3/
لپ تاپ 14 اینچی اچ پی مدل pavilion x360 14t ek000 - 5b پردازنده core i5 رم 8gb حافظه 1tb ssd گرافیک intel ا hp pavilion x360 14t ek000 - 5b core i5 1235u 8gb 1tb ssd intel full hd touch laptop,https://torob.com/p/01f1dc4a-4e5f-43d1-80c7-792cd65068b9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-pavilion-x360-14t-ek000-5b-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i5-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-intel/
لپ تاپ لنوو legion 5 | 32gb ram | 2tb ssd | i7 | 6gb vga ا laptop lenovo legion 5,https://torob.com/p/1388d809-9225-4cdd-be3f-5499e2ced857/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-32gb-ram-2tb-ssd-i7-6gb-vga/
لپ تاپ 14 اینچی hp مدل elitebook 745 g6 ryzen,https://torob.com/p/83810e65-c2b6-4237-8df3-82bdf3ad1dce/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-hp-%D9%85%D8%AF%D9%84-elitebook-745-g6-ryzen/
لپ تاپ  ایسوس m7600qe | 16gb ram | 512gb ssd | ryzen 5 5600h | vga 3050ti 4gb ا asus m7600qe,https://torob.com/p/d9feb7ca-17b7-42c7-ac0f-95728cd38a66/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-m7600qe-16gb-ram-512gb-ssd-ryzen-5-5600h-vga-3050ti-4gb/
لپ تاپ ام اس آی sword 15 11ud | 8gb ram | 512gb hdd | i7 | 4gb vga ا sword 15 11ud,https://torob.com/p/eb0b769f-5909-49cf-88e7-27587a3c4e73/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A7%DB%8C-sword-15-11ud-8gb-ram-512gb-hdd-i7-4gb-vga/
لپ تاپ ایسوس tuf gaming f17 fx706heb-a | 16gb ram | 1tb ssd | i7 | 4gb vga ا asus tuf gaming f17 fx706heb,https://torob.com/p/75ac65d2-0c13-4145-ac03-e241ef7c687f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tuf-gaming-f17-fx706heb-a-16gb-ram-1tb-ssd-i7-4gb-vga/
لپ تاپ ایسر  16gb ram | 1tb ssd | vga 3060 6gb | i7 12700h | an515 ا acer nitro 5 an515,https://torob.com/p/00a603f8-b303-4f49-b31e-3d0e05fab3a7/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D8%B1-16gb-ram-1tb-ssd-vga-3060-6gb-i7-12700h-an515/
لپ تاپ لنوو ideapad 5 | 8gb ram | 1tb hdd | 128gb ssd | i5 | 2gb vga ا lenovo ideapad 5,https://torob.com/p/27096f40-92d4-46f0-90a7-3c5caeb1484a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-5-8gb-ram-1tb-hdd-128gb-ssd-i5-2gb-vga/
"لپ تاپ حد اپن باکسdell xps 15 9510, i7-11800h, 32 ddr4, 512 ssd, 4gb rtx 3050",https://torob.com/p/ffbb79ff-e94a-426f-9ddc-9a27598d458d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%AD%D8%AF-%D8%A7%D9%BE%D9%86-%D8%A8%D8%A7%DA%A9%D8%B3dell-xps-15-9510-i7-11800h-32-ddr4-512-ssd-4gb-rtx-3050/
"لپ تاپ dell precision 7720 i7 6820hq,32gb,512gb ssd,quadro p3000-6gb",https://torob.com/p/b62ca141-c0ba-4d73-90f6-968f5533944a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-dell-precision-7720-i7-6820hq32gb512gb-ssdquadro-p3000-6gb/
لپ تاپ  لنوو legion 5 | 16gb ram | 1tb ssd | i7 | 4gb vga ا laptop lenovo legion 5,https://torob.com/p/cccb2a9a-2062-4779-9500-c971e4143fb7/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-16gb-ram-1tb-ssd-i7-4gb-vga/
لپ تاپ لنوو legion 5 | 32gb ram | 1tb sdd | i7 | 8gb vga ا laptop lenovo legion 5,https://torob.com/p/da84a631-b661-4d7c-84f3-089b799b8d39/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-32gb-ram-1tb-sdd-i7-8gb-vga/
لپ تاپ لمسی لنوو یوگا 260 مدل lenovo thinkpad yoga 260-8-256,https://torob.com/p/04d25f3d-a73a-47dd-a080-839290e38388/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%85%D8%B3%DB%8C-%D9%84%D9%86%D9%88%D9%88-%DB%8C%D9%88%DA%AF%D8%A7-260-%D9%85%D8%AF%D9%84-lenovo-thinkpad-yoga-260-8-256/
لپ تاپ 16 اینچی اچ پی مدل victus پردازنده 12450 core i5 رم 8gb حافظه 512g ssd گرافیک 4gb 1650ti,https://torob.com/p/8ca86c60-c53c-4d2c-8c32-6c0e8b8f6c54/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-victus-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-12450-core-i5-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-512g-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-4gb-1650ti/
لپتاپ استوک ایسوس مدل q550lf,https://torob.com/p/fb049a37-83ca-4ec6-a850-290a239676c7/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-q550lf/
لپ تاپ لنوو legion 5 | 8gb ram | 512gb ssd | i5 | 4gb vga ا laptop lenovo legion 5,https://torob.com/p/a7def7b0-5b46-436c-bcb2-64200e7a3d53/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-8gb-ram-512gb-ssd-i5-4gb-vga/
لپ تاپ hp zbook 15 g6,https://torob.com/p/6c1a0196-0850-4957-9428-d5cd5d8607ff/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-hp-zbook-15-g6/
لپ تاپ دل 3878 ا lap top dell 3878,https://torob.com/p/a9c38160-c32d-47ff-b2da-65f4f559ce46/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%AF%D9%84-3878/
لپ تاپ ایسوس مدل asus ga402xz-na|r9 7940hs-16gb-1tb ssd-12gb rtx 4080-qhd+ mini led 165hz,https://torob.com/p/8bda2633-fa38-4f2a-8d1b-a5d174621ed2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-ga402xz-na-r9-7940hs-16gb-1tb-ssd-12gb-rtx-4080-qhd%2B-mini-led-165hz/
لپ تاپ گیمینگ ایسوس rog strix g18 g814ji-zc (2023),https://torob.com/p/139e9976-1485-421f-b30f-ae00c9bb84f6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-rog-strix-g18-g814ji-zc-2023/
لپ تاپ لنوو ideapad 3-fab | 12gb ram | 512gb ssd | i5 | ا lenovo  ideapad 3 fab,https://torob.com/p/94f16581-8519-47b1-b53a-edda967ad458/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-fab-12gb-ram-512gb-ssd-i5/
لپ تاپ ۱۵ اینچ دل مدل latitude 5580 ا dell latitude e5580 | 15 inch | core i7 | 8gb | 256gb | 2gb,https://torob.com/p/263c78c9-f709-4110-b684-67005572a67a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-latitude-5580/
لپ تاپ ایسوس 15.6 اینچی مدل x515ep پردازنده core i5 1135g7 رم 16gb حافظه 1tb ssd گرافیک 2gb ا x515ep core i5 1135g7 16gb 1tb ssd 2gb mx330 fhd laptop,https://torob.com/p/5f1eb031-d7a7-4d82-814d-d5f3974aaf68/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-x515ep-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i5-1135g7-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb/
لپ تاپ 15.6 اینچی لنوو مدل ideapad 3/celeron n4020/4gb/512gb ssd/uhd/black کاستوم شده ا ideapad 3 15igl05 (celeron_uhd),https://torob.com/p/2fb31003-7625-4ab6-a8da-6c40c0f5654c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-celeron-n4020-4gb-512gb-ssd-uhd-black-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/
لپ تاپ ۱۵ اینچ اپل مک بوک pro mjlq2 ا apple macbook pro mjlq2 | 15 inch | core i7 | 16gb | 256gb,https://torob.com/p/daabe213-b285-41fd-a173-bdda9e739db3/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%D9%BE%D9%84-%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-pro-mjlq2/
مک بوک پرو 16 اینچ m1 pro ظرفیت 512/16 گیگابایت مدل 2021,https://torob.com/p/5c8bef58-f5af-4db6-883f-f669484bbe2b/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-16-%D8%A7%DB%8C%D9%86%DA%86-m1-pro-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-512-16-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D9%85%D8%AF%D9%84-2021/
لپ تاپ 15.6 اینچی ایسوس مدل r565ep-bq585 i5 16g 512g ssd ا asus i5 1135g7-16gb-512gb ssd-2gb geforce mx330 gddr5-ips ۱۵.۶ inch fhd laptop,https://torob.com/p/a8f914c8-090a-4a9d-9c86-4019fb45199c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-r565ep-bq585-i5-16g-512g-ssd/
لپ تاپ ایسوس fx507zm | 32gb ram | 1tb ssd | i7 | 6gb vga ا asus fx507zm,https://torob.com/p/97774ab3-c918-443a-8a2a-37da9aef3029/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-fx507zm-32gb-ram-1tb-ssd-i7-6gb-vga/
لپتاپ hp zbook firefly 14 g9 mobile workstation ا laptap hp zbook firefly 14 g9 mobile workstation,https://torob.com/p/943878ce-c367-4eff-903e-255b6cd0beef/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-hp-zbook-firefly-14-g9-mobile-workstation/
لپ تاپ استوک acer e1 – 572g i5 4200u,https://torob.com/p/faefced0-95a4-4cc0-b1bb-e7d56e55150d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-acer-e1-572g-i5-4200u/
لپ تاپ مایکروسافت  8gb ram | 256gb ssd | i5 | surface 2 ا laptop microsoft surface 2,https://torob.com/p/0f4612be-731d-4a8d-98d2-a1b94ec9f0c8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA-8gb-ram-256gb-ssd-i5-surface-2/
لپتاپ hp zbook firefly 14 g8 mobile workstation ا laptop hp zbook firefiy 14 g8 mobile workstation,https://torob.com/p/40dac0d6-f657-4e2b-a392-f4cc8d1e6706/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-hp-zbook-firefly-14-g8-mobile-workstation/
لپ تاپ ام اس آی 15.6 اینچی مدل crosshair 15 b12uezo پردازنده core i7 رم 16gb حافظه 1tb ssd گرافیک 6gb 3060 ا msi crosshair 15 b12uezo core i7 12700h 16gb 1tb ssd 6gb 3060 qhd laptop,https://torob.com/p/424819fd-4c84-4ff4-aaa3-761959c95e37/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A7%DB%8C-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-crosshair-15-b12uezo-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-6gb-3060/
لپ تاپ ایسوس fx506he | 16gb ram | 512gb ssd | i7 | 4gb vga ا asus tuf gaming fx506he,https://torob.com/p/3de72228-6921-47ed-929c-116f47a4bf70/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-fx506he-16gb-ram-512gb-ssd-i7-4gb-vga/
لپ تاپ اپل 13.6 اینچی مدل apple macbook air 2022 silver mly03 پردازنده m2 رم 8gb حافظه 512gb ssd گرافیک 10core gpu ا apple macbook air 2022 silver mly03 m2 8gb 512gb ssd 10-core gpu 13.6 inch laptop,https://torob.com/p/e57a3ee2-8628-4f3f-b155-d0a4b795bdcf/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D9%BE%D9%84-136-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-apple-macbook-air-2022-silver-mly03-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-m2-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-10core-gpu/
"لپ تاپ samsung notebook np370e5l i7-6700hq,16g,256gb ssd,2gb geforce 920mx,15.6″fhd",https://torob.com/p/8a72b11b-96ec-446c-9cb0-196f25bf8fa2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-samsung-notebook-np370e5l-i7-6700hq16g256gb-ssd2gb-geforce-920mx156-fhd/
لپ تاپ ایسوس tuf gaming a17 fa707rw-ab ا asus r7 6800h-16gb-1tb ssd-8gb 3070 ti-fhd laptop,https://torob.com/p/b22925b3-06c5-4322-a72d-a8324047eea4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tuf-gaming-a17-fa707rw-ab/
لپ تاپ اچ‌پی مدل ef2126wm | 8gb ram | 256gb ssd | ryzen 5 ا hp ef2126wm,https://torob.com/p/0c6c83af-22cd-40bc-8983-da670685ef22/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-ef2126wm-8gb-ram-256gb-ssd-ryzen-5/
لپ تاپ 15.6 اینچی ایسوس مدل m3500qc-l1335 ا asus ryzen 7-5800h 16gb-1tb ssd-4gb rtx 3050 15.6 inch hd laptop,https://torob.com/p/903f5f1b-c9f0-44dd-9d80-0162ca852e9c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-m3500qc-l1335/
لپ تاپ گیمینگ ایسوس tuf gaming f15 fx507zr-cc,https://torob.com/p/1e742eb5-e6da-471b-9037-ed49efcf54e9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tuf-gaming-f15-fx507zr-cc/
لپ تاپ هوآوی 13 اینچ مدل matebook d13 با پردازنده core i7 نسل دهم رم 16gb ظرفیت 512gb ssd ا matebook d13 core i7 10510u 16gb 512gb ssd 2gb full hd laptop,https://torob.com/p/6848079c-f2e4-4077-ab21-20438b1a1787/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%87%D9%88%D8%A7%D9%88%DB%8C-13-%D8%A7%DB%8C%D9%86%DA%86-%D9%85%D8%AF%D9%84-matebook-d13-%D8%A8%D8%A7-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-%D9%86%D8%B3%D9%84-%D8%AF%D9%87%D9%85-%D8%B1%D9%85-16gb-%D8%B8%D8%B1%D9%81%DB%8C%D8%AA-512gb-ssd/
لپ تاپ استوک lenovo thinkpad p50s,https://torob.com/p/e1377bec-3b41-430b-8f50-f9bf3bbfe2e0/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-thinkpad-p50s/
لپ تاپ مایکروسافت  8gb ram | 128gb ssd | i5 | surface 3 ا laptop surface 3,https://torob.com/p/69148fc4-1262-4747-bf97-43df46cca31a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA-8gb-ram-128gb-ssd-i5-surface-3/
لپ تاپ هوآوی مدل huawei matebook x pro 2021 laptop - ارسال 10 الی 15 روز کاری,https://torob.com/p/f7b61e65-e197-4255-b983-9cf089fbae07/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%87%D9%88%D8%A7%D9%88%DB%8C-%D9%85%D8%AF%D9%84-huawei-matebook-x-pro-2021-laptop-%D8%A7%D8%B1%D8%B3%D8%A7%D9%84-10-%D8%A7%D9%84%DB%8C-15-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C/
لپ تاپ  لنوو ideapad 5 | 16gb ram | 1tb hdd | 256gb ssd | i7 1165g7 | vga mx450 2gb ا lenovo ideapad 5,https://torob.com/p/081b65ba-4d09-4b4a-9277-5cc919a41681/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-5-16gb-ram-1tb-hdd-256gb-ssd-i7-1165g7-vga-mx450-2gb/
لپ تاپ لنوو ideapad gaming 3 | 8gb ram | 256gb ssd | i5 | 4gb vga ا lenovo ideapad gaming 3,https://torob.com/p/692df71a-822f-4f1a-89ef-49435e975179/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-8gb-ram-256gb-ssd-i5-4gb-vga/
مک بوک پرو 14 اینچ m2 max پردازنده 12core – 30core حافظه رم 32 گیگابایت هارد 1 ترابایت ssd نقره ای mphk3,https://torob.com/p/816e7c7a-0096-4536-9649-5ccce0aa72ac/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-14-%D8%A7%DB%8C%D9%86%DA%86-m2-max-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-12core-30core-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-%D8%B1%D9%85-32-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D9%87%D8%A7%D8%B1%D8%AF-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-ssd-%D9%86%D9%82%D8%B1%D9%87-%D8%A7%DB%8C-mphk3/
لپ تاپ ایسوس r565ep | 4gb ram | 512gb ssd | i3 1115g4 | vga mx330 2gb ا laptop asus r565ep,https://torob.com/p/ed88be3c-33f4-4959-b1e8-5b3b24efa072/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-r565ep-4gb-ram-512gb-ssd-i3-1115g4-vga-mx330-2gb/
لپ تاپ اچ پی 15 اینچی مدل hp probook 450 g8 i5-1135g7,https://torob.com/p/43be16da-d620-4a41-9dfb-7f951f6630cb/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-hp-probook-450-g8-i5-1135g7/
لپ تاپ اچ پی مدل hp elitebook 850 g5 – i7 8650u 16g 512ssd 2g ا hp elitebook 850 g5 – i7 8650u 16g 512ssd 2g,https://torob.com/p/6a92ff21-21a4-407a-ab4f-966883260409/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-hp-elitebook-850-g5-i7-8650u-16g-512ssd-2g/
لپ تاپ 12.5اینچ toshiba portege x20w-d,https://torob.com/p/6bff1a31-4d66-4278-a418-e8d2907ec192/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-125%D8%A7%DB%8C%D9%86%DA%86-toshiba-portege-x20w-d/
لپ تاپ سامسونگ دست دوم ا smasung np300e ci3,https://torob.com/p/b2e55965-5e35-47a9-8a5a-ed19c05fae85/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D8%AF%D8%B3%D8%AA-%D8%AF%D9%88%D9%85/
مک بوک پرو 16 اینچ کاستوم m2 max پردازنده 12core - 38core حافظه رم 96 گیگابایت هارد 1 ترابایت ssd نقره ای,https://torob.com/p/319cdabb-87f8-43d3-93f7-04c165f56e40/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-16-%D8%A7%DB%8C%D9%86%DA%86-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-m2-max-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-12core-38core-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-%D8%B1%D9%85-96-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D9%87%D8%A7%D8%B1%D8%AF-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-ssd-%D9%86%D9%82%D8%B1%D9%87-%D8%A7%DB%8C/
لپ تاپ ایسوس tuf gaming 15 fx506he i5/8gb/512gb ssd/4gb rtx 3050ti ا asus tuf gaming 15 fx506he i5-11400/8gb/512gb ssd/4gb rtx 3050ti 15.6 inch laptop,https://torob.com/p/8f18ee28-ea01-4084-8375-0fb96afb074c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tuf-gaming-15-fx506he-i5-8gb-512gb-ssd-4gb-rtx-3050ti/
لپ تاپ 15.6 اینچی ایسوس مدل rog strix g513rm,https://torob.com/p/b26eb7b0-a90e-4d46-8600-57e07c9f2bf7/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g513rm/
